Geography,year,variable_name,variable,estimate,moe
"Hunterdon County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,586,337
"Hunterdon County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,65931,453
"Hunterdon County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,3410,325
"Hunterdon County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,4413,680
"Hunterdon County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,4266,704
"Mercer County, New Jersey",2006,Estimate!!Total,B01001_001,367605,0
"Mercer County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,180544,277
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,11364,2
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,10979,1356
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,12921,1356
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,7888,212
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,6376,402
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,2484,804
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,3655,976
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,8120,1213
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,12702,460
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,12921,4
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,13157,1433
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,14817,1433
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,14623,390
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,12210,410
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,9345,1044
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,3511,857
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,5829,869
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,2284,566
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,3369,801
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,3934,737
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,3566,729
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,2817,718
"Mercer County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,1672,541
"Mercer County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,187061,277
"Mercer County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,10897,2
"Mercer County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,10895,1192
"Mercer County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,12317,1221
"Middlesex County, New Jersey",2006,Estimate!!Total,B01001_001,786971,0
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,388591,275
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,26532,4
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,26470,1683
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,25240,1683
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,16150,97
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,11574,478
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,5357,909
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,7349,1300
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,13861,1359
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,24632,101
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,30888,4
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,31277,1968
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,35000,1973
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,31468,84
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,26353,4
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,22183,1336
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,6791,1091
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,8670,1305
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4574,898
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,6603,980
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,9784,1151
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,7227,941
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,6099,859
"Middlesex County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,4509,856
"Middlesex County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,398380,275
"Middlesex County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,25393,148
"Middlesex County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,23189,1715
"Middlesex County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,25739,1710
"Monmouth County, New Jersey",2006,Estimate!!Total,B01001_001,635285,0
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,310818,317
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,19370,2
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,22033,1526
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,22729,1525
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,14988,2
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,8967,346
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,4291,785
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,4164,896
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,11060,974
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,16086,5
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,17174,624
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,21630,1780
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,25918,1771
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,27874,266
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,24394,4
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,21831,1261
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,6284,897
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,8803,1061
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4535,990
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,6058,1037
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,8554,916
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,5588,1035
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4624,876
"Monmouth County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,3863,738
"Monmouth County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,324467,317
"Monmouth County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,18620,3
"Monmouth County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,22054,1654
"Monmouth County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,20791,1685
"Morris County, New Jersey",2006,Estimate!!Total,B01001_001,493160,0
"Morris County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,243241,458
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,16181,173
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18240,1492
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,16496,1492
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,10644,428
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,6711,578
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,2839,948
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,2624,964
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,7906,1195
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,10422,364
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,14290,273
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,20362,1825
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,21054,1749
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,21947,551
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,17996,551
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,15977,1151
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,5827,947
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,7276,1157
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,3327,747
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,5491,890
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,7170,968
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,4617,668
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,3441,644
"Morris County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,2403,610
"Morris County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,249919,458
"Morris County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,14593,173
"Morris County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,17335,1252
"Morris County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,15600,1252
"Ocean County, New Jersey",2006,Estimate!!Total,B01001_001,562335,0
"Ocean County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,267917,418
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,18573,162
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18272,1613
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,16987,1622
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,11005,320
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,6395,365
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,2619,755
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,3184,859
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,9120,1077
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,17540,439
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,15933,461
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,19226,1619
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,20213,1657
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,19806,544
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,16166,272
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,13821,1026
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,5468,745
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,7288,907
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4212,746
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,7626,887
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,8526,964
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,11822,1174
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,7730,1077
"Ocean County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,6385,1068
"Ocean County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,294418,418
"Ocean County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,17541,195
"Ocean County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,17404,1351
"Ocean County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,16316,1365
"Passaic County, New Jersey",2006,Estimate!!Total,B01001_001,497093,0
"Passaic County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,242105,506
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,18601,352
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,18073,1589
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,18194,1586
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,11173,348
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7077,509
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,4094,1166
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,3104,1062
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,9937,1130
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,15525,471
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,16391,334
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,19071,1762
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,18637,1749
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,18599,375
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,16292,569
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,14031,1234
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,5502,978
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,4398,949
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,3157,971
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,3978,812
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,5951,1023
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,3491,776
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,4094,733
"Passaic County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,2735,664
"Passaic County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,254988,506
"Passaic County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,18552,351
"Passaic County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,16779,1515
"Passaic County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,18545,1515
"Salem County, New Jersey",2006,Estimate!!Total,B01001_001,66595,0
"Salem County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,32341,495
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!Under 5 years,B01001_003,2090,321
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!5 to 9 years,B01001_004,1618,327
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!10 to 14 years,B01001_005,2452,293
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!15 to 17 years,B01001_006,1543,109
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!18 and 19 years,B01001_007,1062,606
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!20 years,B01001_008,336,226
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!21 years,B01001_009,158,204
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!22 to 24 years,B01001_010,1508,412
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!25 to 29 years,B01001_011,2271,393
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!30 to 34 years,B01001_012,1789,262
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!35 to 39 years,B01001_013,2445,669
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!40 to 44 years,B01001_014,2608,474
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!45 to 49 years,B01001_015,2354,160
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!50 to 54 years,B01001_016,2347,406
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!55 to 59 years,B01001_017,1675,416
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!60 and 61 years,B01001_018,874,345
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!62 to 64 years,B01001_019,1433,397
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!65 and 66 years,B01001_020,573,224
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!67 to 69 years,B01001_021,925,260
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!70 to 74 years,B01001_022,646,219
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!75 to 79 years,B01001_023,461,244
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!80 to 84 years,B01001_024,706,267
"Salem County, New Jersey",2006,Estimate!!Total!!Male!!85 years and over,B01001_025,467,231
"Salem County, New Jersey",2006,Estimate!!Total!!Female,B01001_026,34254,495
"Salem County, New Jersey",2006,Estimate!!Total!!Female!!Under 5 years,B01001_027,2147,337
"Salem County, New Jersey",2006,Estimate!!Total!!Female!!5 to 9 years,B01001_028,1683,476
"Salem County, New Jersey",2006,Estimate!!Total!!Female!!10 to 14 years,B01001_029,2466,502
"Somerset County, New Jersey",2006,Estimate!!Total,B01001_001,324186,0
"Somerset County, New Jersey",2006,Estimate!!Total!!Male,B01001_002,159128,767
